,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
2235,4,4.0,86133,649.7017403470018,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,84
2236,8,4.0,86137,649.9712674619987,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,84
2237,16,4.0,86145,650.278400604002,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,84
2238,32,4.0,86161,650.694099979999,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,84
2239,64,4.0,86193,651.2995860150004,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,84
2240,128,4.0,86257,652.2634949800013,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,84
2241,256,4.0,86385,653.9639164360015,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,84
2242,512,4.0,86641,657.1749505320004,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,84
2243,1024,4.0,87153,663.440181517999,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,84
2244,0,2.0,87153,663.6679812459988,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",100,1024,85
2245,1,2.0,87154,663.905619076002,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",100,1024,85
2246,2,6.0,87156,664.1414901790013,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,85
2247,4,6.0,87158,664.3913480029987,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,85
2248,8,6.0,87162,664.6593795869994,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,85
2249,16,6.0,87170,664.9851937620006,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,85
2250,32,6.0,87186,665.4009538600003,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,85
2251,64,6.0,87218,666.0036625590001,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,85
2252,128,6.0,87282,666.9680580390013,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,85
2253,256,6.0,87410,668.7283206009997,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,85
2254,512,6.0,87666,672.0375836410021,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,85
2255,1024,6.0,88178,678.5088005319994,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,85
2256,0,6.0,88178,678.7359289640008,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,86
2257,1,6.0,88179,678.9777628000011,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,86
2258,2,6.0,88180,679.2154951310004,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,86
2259,4,6.0,88182,679.459043613002,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,86
2260,8,6.0,88186,679.7273316739993,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,86
2261,16,6.0,88194,680.0460924489998,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,86
2262,32,6.0,88210,680.455525944999,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,86
2263,64,6.0,88242,681.0555404170009,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,86
2264,128,6.0,88306,682.0436580259993,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,86
2265,256,6.0,88434,683.8345943019995,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,86
2266,512,6.0,88690,687.2624117710002,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,86
2267,1024,6.0,89202,693.892238143002,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,86
2268,0,2.0,89202,694.114840350001,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",100,1024,87
2269,1,4.0,89204,694.3515680720011,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,87
2270,2,4.0,89205,694.5830916490013,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,87
2271,4,4.0,89207,694.8267981800018,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,87
2272,8,4.0,89211,695.0975737539993,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,87
2273,16,4.0,89219,695.4212538809988,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,87
2274,32,4.0,89235,695.8497625630007,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,87
2275,64,4.0,89267,696.5388495959996,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,87
2276,128,4.0,89331,697.6004032189994,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,87
2277,256,4.0,89459,699.4845672539996,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,87
2278,512,4.0,89715,703.0474205110004,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,87
2279,1024,4.0,90227,709.8766605660021,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,87
2280,0,3.0,90227,710.0949637720005,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",100,1024,88
2281,1,4.0,90229,710.3299503679991,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,88
2282,2,4.0,90230,710.5751003149999,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,88
2283,4,4.0,90232,710.8258189010012,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,88
2284,8,4.0,90236,711.1197362000021,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,88
2285,16,4.0,90244,711.4536744510006,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,88
2286,32,4.0,90260,711.8801363099992,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,88
2287,64,4.0,90292,712.514907574001,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,88
2288,128,4.0,90356,713.5882141260008,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,88
2289,256,4.0,90484,715.4604919080011,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,88
2290,512,4.0,90740,718.9310412289997,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,88
2291,1024,4.0,91252,725.6392725020014,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,88
2292,0,2.0,91252,725.8613849520007,"[np.int64(1), np.int64(1), np.int64(0), np.int64(1)]",100,1024,89
2293,1,4.0,91254,726.0999950730002,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,89
2294,2,4.0,91255,726.3415150530018,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,89
2295,4,4.0,91257,726.5932082889994,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,89
2296,8,4.0,91261,726.866682969001,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,89
2297,16,4.0,91269,727.186283154002,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,89
2298,32,4.0,91285,727.6189075209986,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,89
2299,64,4.0,91317,728.236031329001,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,89
2300,128,4.0,91381,729.2525740060009,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,89
2301,256,4.0,91509,731.0734761120002,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,89
2302,512,4.0,91765,734.5415759140014,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,89
2303,1024,4.0,92277,741.327841852999,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,89
2304,0,3.0,92277,741.5517793959989,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",100,1024,90
2305,1,3.0,92278,741.7946695889987,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",100,1024,90
2306,2,3.0,92279,742.0399822379986,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",100,1024,90
2307,4,6.0,92282,742.2926929339992,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,90
2308,8,6.0,92286,742.5744498349995,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,90
2309,16,6.0,92294,742.9039691149992,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,90
2310,32,6.0,92310,743.3382158120003,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,90
2311,64,6.0,92342,743.9718545930009,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,90
2312,128,6.0,92406,745.0135303009993,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,90
2313,256,6.0,92534,746.8985123450002,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,90
2314,512,6.0,92790,750.3533617180001,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,90
2315,1024,6.0,93302,757.0838611260006,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,90
2316,0,0.0,93302,757.3036862150002,"[np.int64(0), np.int64(0), np.int64(0), np.int64(1)]",100,1024,91
2317,1,1.0,93304,757.5402178660006,"[np.int64(1), np.int64(0), np.int64(0), np.int64(1)]",100,1024,91
2318,2,2.0,93306,757.7770058230017,"[np.int64(1), np.int64(1), np.int64(0), np.int64(1)]",100,1024,91
2319,4,6.0,93309,758.0431298289986,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,91
2320,8,6.0,93313,758.32390313,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,91
2321,16,6.0,93321,758.6586544810016,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,91
2322,32,6.0,93337,759.0978648870005,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,91
2323,64,6.0,93369,759.7578943359986,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,91
2324,128,6.0,93433,760.8667589840006,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,91
2325,256,6.0,93561,762.7888553949997,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,91
2326,512,6.0,93817,766.4995986419999,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,91
2327,1024,6.0,94329,773.5617431190003,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,91
2328,0,1.0,94329,773.7874573110021,"[np.int64(0), np.int64(1), np.int64(1), np.int64(0)]",100,1024,92
2329,1,1.0,94330,774.0288807300021,"[np.int64(0), np.int64(1), np.int64(1), np.int64(0)]",100,1024,92
2330,2,3.0,94332,774.2686721009995,"[np.int64(1), np.int64(1), np.int64(1), np.int64(0)]",100,1024,92
2331,4,4.0,94335,774.5232554409995,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,92
2332,8,4.0,94339,774.7999738450017,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,92
2333,16,4.0,94347,775.1353553910012,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,92
2334,32,4.0,94363,775.5603589870007,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,92
2335,64,4.0,94395,776.2054113560007,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,92
2336,128,4.0,94459,777.2509119450006,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,92
2337,256,4.0,94587,779.1222512370005,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,92
2338,512,4.0,94843,782.7202244229993,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,92
2339,1024,4.0,95355,789.5645678200017,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,92
2340,0,4.0,95355,789.7960828610012,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,93
2341,1,4.0,95356,790.0378717359999,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,93
2342,2,4.0,95357,790.2833372610003,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,93
2343,4,4.0,95359,790.5368903939998,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,93
2344,8,4.0,95363,790.8163704409999,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,93
2345,16,4.0,95371,791.152634465001,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,93
2346,32,4.0,95387,791.5878897750008,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,93
2347,64,4.0,95419,792.2477265830021,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,93
2348,128,4.0,95483,793.3333513329999,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,93
2349,256,4.0,95611,795.280512786001,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,93
2350,512,4.0,95867,798.9548598040019,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,93
2351,1024,4.0,96379,805.9851189210021,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,93
2352,0,4.0,96379,806.2274586370004,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,94
2353,1,4.0,96380,806.4827161829999,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,94
2354,2,4.0,96381,806.7232088259989,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,94
2355,4,4.0,96383,806.9780406099999,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,94
2356,8,4.0,96387,807.263141104002,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,94
2357,16,4.0,96395,807.5991727750006,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,94
2358,32,4.0,96411,808.0325580720018,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,94
2359,64,4.0,96443,808.6769880190004,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,94
2360,128,4.0,96507,809.7895185289999,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,94
2361,256,4.0,96635,811.7080522729993,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,94
2362,512,4.0,96891,815.429245618001,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,94
2363,1024,4.0,97403,822.4668821180021,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,94
2364,0,4.0,97403,822.6979535819992,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,95
2365,1,4.0,97404,822.940448313002,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,95
2366,2,4.0,97405,823.185015340001,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,95
2367,4,4.0,97407,823.4437091600012,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,95
2368,8,4.0,97411,823.7253953110012,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,95
2369,16,4.0,97419,824.0589302449989,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,95
2370,32,4.0,97435,824.511340756002,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,95
2371,64,4.0,97467,825.1868286130011,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,95
2372,128,4.0,97531,826.2886962880002,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,95
2373,256,4.0,97659,828.2932997850003,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,95
2374,512,4.0,97915,831.9373259140011,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,95
2375,1024,4.0,98427,839.2050207050015,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,95
2376,0,2.0,98427,839.443002682001,"[np.int64(0), np.int64(1), np.int64(0), np.int64(0)]",100,1024,96
2377,1,6.0,98429,839.6897760149986,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,96
2378,2,6.0,98430,839.9318227799995,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,96
2379,4,6.0,98432,840.1904256259986,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,96
2380,8,6.0,98436,840.4808212220014,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,96
2381,16,6.0,98444,840.8188520080002,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,96
2382,32,6.0,98460,841.2601451340015,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,96
2383,64,6.0,98492,841.9207974300007,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,96
2384,128,6.0,98556,843.0176608299989,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,96
2385,256,6.0,98684,845.0434644390007,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,96
2386,512,6.0,98940,848.8370160400009,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,96
2387,1024,6.0,99452,856.0631554989995,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,96
2388,0,1.0,99452,856.2906858440001,"[np.int64(0), np.int64(0), np.int64(1), np.int64(0)]",100,1024,97
2389,1,4.0,99454,856.5417353970006,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,97
2390,2,4.0,99455,856.788264543,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,97
2391,4,4.0,99457,857.0500879489991,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,97
2392,8,4.0,99461,857.3499810149988,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,97
2393,16,4.0,99469,857.6989960999999,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,97
2394,32,4.0,99485,858.1429354510001,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,97
2395,64,4.0,99517,858.8185340780001,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,97
2396,128,4.0,99581,859.9396717609998,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,97
2397,256,4.0,99709,861.9303952350019,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,97
2398,512,4.0,99965,865.769084481999,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,97
2399,1024,4.0,100477,873.0477120889991,"[np.int64(0), np.int64(0), np.int64(0), np.int64(0)]",100,1024,97
2400,0,1.0,100477,873.2805164349993,"[np.int64(1), np.int64(0), np.int64(0), np.int64(1)]",100,1024,98
2401,1,2.0,100479,873.5271414880008,"[np.int64(1), np.int64(1), np.int64(0), np.int64(1)]",100,1024,98
2402,2,2.0,100480,873.775717591001,"[np.int64(1), np.int64(1), np.int64(0), np.int64(1)]",100,1024,98
2403,4,6.0,100483,874.0399437420019,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,98
2404,8,6.0,100487,874.3324272470018,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,98
2405,16,6.0,100495,874.685206533999,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,98
2406,32,6.0,100511,875.1506435500014,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,98
2407,64,6.0,100543,875.825427931999,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,98
2408,128,6.0,100607,876.9470647540002,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,98
2409,256,6.0,100735,878.9892271989993,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,98
2410,512,6.0,100991,882.8474622380018,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,98
2411,1024,6.0,101503,890.2840636399997,"[np.int64(1), np.int64(1), np.int64(0), np.int64(0)]",100,1024,98
2412,0,4.0,101503,890.5132226970018,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,99
2413,1,4.0,101504,890.7627704219994,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,99
2414,2,4.0,101505,891.0131823260017,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,99
2415,4,4.0,101507,891.2777868500016,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,99
2416,8,4.0,101511,891.5826541759998,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,99
2417,16,4.0,101519,891.9400298049986,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,99
2418,32,4.0,101535,892.3931470560019,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,99
2419,64,4.0,101567,893.0809630069998,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,99
2420,128,4.0,101631,894.2281831940018,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,99
2421,256,4.0,101759,896.295813855002,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,99
2422,512,4.0,102015,900.246445847999,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,99
2423,1024,4.0,102527,907.8186380670013,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,99
2424,0,0.0,102527,908.057009215001,"[np.int64(0), np.int64(1), np.int64(1), np.int64(1)]",100,1024,100
2425,1,4.0,102529,908.3209351400001,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,100
2426,2,4.0,102530,908.5821220879989,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,100
2427,4,4.0,102532,908.8531975760015,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,100
2428,8,4.0,102536,909.1644766579993,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,100
2429,16,4.0,102544,909.5205156310003,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,100
2430,32,4.0,102560,909.9939837429993,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,100
2431,64,4.0,102592,910.6891047339996,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,100
2432,128,4.0,102656,911.8450413899991,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,100
2433,256,4.0,102784,913.9360816529988,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,100
2434,512,4.0,103040,917.8294732760005,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,100
2435,1024,4.0,103552,925.5803369970017,"[np.int64(1), np.int64(1), np.int64(1), np.int64(1)]",100,1024,100
